swe_id	source_req_id	hmi_source_id	class	first_token	description_head
SWE1-HMI-188-01	SYS-HMI-RA-PHONE-242	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	L3_非動詞連接	if	The system shall if the user selects Delete Phonebook Data in Device Manager, a pop-up (PU0116) will appear asking the user ‘Are you sure you want to remove your phonebook and recent calls?’ with yes/no as options.
SWE1-HMI-188-02	SYS-HMI-RA-PHONE-242	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	L3_非動詞連接	if	The system shall if the user selects no they will be taken back to the previous screen and keep their data.
SWE1-HMI-188-03	SYS-HMI-RA-PHONE-242	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	L3_非動詞連接	if	The system shall if the user selects yes the Contacts and Recent calls will be removed.
SWE1-HMI-188-04	SYS-HMI-RA-PHONE-242	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	L3_非動詞連接	the	The system shall the user will be taken back to the previous screen but “Delete Phonebook Data” button will be shown as ‘Download Phonebook Data’.
SWE1-HMI-188-05	SYS-HMI-RA-PHONE-242	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.7	L3_非動詞連接	if	The system shall if the user selects to Download Data, the user will be presented with the pop-up (PU0057) ‘Would you like to download your phonebook and recent calls?’ If yes selected the users phone data is downloaded, if no, the data is not downloaded.
SWE1-HMI-189	SYS-HMI-RA-PHONE-243	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_24.8	L3_非動詞連接	messaging	The system shall messaging will not appear in the Phone Options list for R1 Low 8.4 inch.
SWE1-HMI-190-01	SYS-HMI-RA-PHONE-246	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2	L3_非動詞連接	there	The system shall there will be two Phone widget options: Recents and Favorites.
SWE1-HMI-190-02	SYS-HMI-RA-PHONE-246	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2	L3_非動詞連接	other	The system shall other screens variations will be available depending on phone connection status.
SWE1-HMI-191-01	SYS-HMI-RA-PHONE-247	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.1	L1_標籤殘留	pW1.1)	The system shall pW1.1) If there is no connected phone, show only the “No Phone Connected” screen with Widget title as “Phone” until a phone is connected with text message “Select “Add Device” to start the pairing process.
SWE1-HMI-191-02	SYS-HMI-RA-PHONE-247	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.1	L3_非動詞連接	process.”	"The system shall process.” This screen has a Device Manager button (“Devices” button for R1 Low 7"") and an Add Device button that takes the user to the phone pairing process."
SWE1-HMI-192-01	SYS-HMI-RA-PHONE-248	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	L1_標籤殘留	pW1.2.)	The system shall pW1.2.) The “Phone Recent” widget shows the status of the active connected phone.
SWE1-HMI-192-02	SYS-HMI-RA-PHONE-248	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	L3_非動詞連接	the	The system shall the 50% widget will show a maximum of 6 recent calls and the 25% widget will show a maximum of 3 recent calls.
SWE1-HMI-192-03	SYS-HMI-RA-PHONE-248	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	L3_非動詞連接	for	"The system shall for R1 Low 7"", show a maximum of 3 recent calls in widget."
SWE1-HMI-192-05	SYS-HMI-RA-PHONE-248	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	L3_非動詞連接	pressing	The system shall pressing a contact number will place a call to that number.
SWE1-HMI-192-06	SYS-HMI-RA-PHONE-248	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.2.2	L3_非動詞連接	if	The system shall if no recent calls are available display text “No Recent Calls” Pressing the top header of widget opens Recent tab as full screen.
SWE1-HMI-193-01	SYS-HMI-RA-PHONE-249	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	L1_標籤殘留	pW1.3.)	The system shall pW1.3.) The Favorites widget, for the 50% widget will show a maximum of 6 Favorite Contacts and the 25% widget will show a maximum of 3 Favorite Contacts.
SWE1-HMI-193-02	SYS-HMI-RA-PHONE-249	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	L3_非動詞連接	for	"The system shall for R1 Low 7"", show a maximum of 3 Favorites in widget."
SWE1-HMI-193-03	SYS-HMI-RA-PHONE-249	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	L3_非動詞連接	pressing	The system shall pressing a contact number will place a call to that number.
SWE1-HMI-193-04	SYS-HMI-RA-PHONE-249	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	L3_非動詞連接	if	The system shall if the rows in the Favorites widget do not contain favorited contacts then they will act as buttons to Add Favorite from the widget.
SWE1-HMI-193-05	SYS-HMI-RA-PHONE-249	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.3	L3_非動詞連接	pressing	The system shall pressing the top header of widget opens Favorites tab as full screen.
SWE1-HMI-194-01	SYS-HMI-RA-PHONE-250	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.4	L1_標籤殘留	pW1.4)	The system shall pW1.4) The Favorites widget will display Add Favorite buttons after the last favorite.
SWE1-HMI-194-02	SYS-HMI-RA-PHONE-250	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.4	L3_非動詞連接	if	The system shall if user adds a favorite, it displays after the last added Favorite so the Favorites widget and Favorites screen will be similarly sorted to match.
SWE1-HMI-195	SYS-HMI-RA-PHONE-251	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5	L3_非動詞連接	if	The system shall if the active phone receives a call or has an ongoing call, the Phone widget(s) will display the Current Call screens.
SWE1-HMI-196-01	SYS-HMI-RA-PHONE-252	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5.1	L1_標籤殘留	pW2.1.)	The system shall pW2.1.) While on a single call, the 50% widget will show the status of the connected phone, the Contact Photo (if available), call Contact name or phone number (if Contact name not available, call timer, and the following buttons with the applicable available/grey state: End Call, Mute, Hold, Transfer, and if there are two calls show Join and Swap.
SWE1-HMI-196-02	SYS-HMI-RA-PHONE-252	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5.1	L3_非動詞連接	for	"The system shall for R1 Low 7"", the Connected Call widget displays the Contact photo as background (if available) and displays the following buttons: End Call, Mute, Hold (if available), and Transfer."
SWE1-HMI-197	SYS-HMI-RA-PHONE-253	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5.2	L1_標籤殘留	pW2.2.)	The system shall pW2.2.) While on a single call, the 25% widget screen will show the Contact Photo (if available), call Contact name of phone number (if Contact name not available), call timer, Hold, Mute, and an End Call button.
SWE1-HMI-198-01	SYS-HMI-RA-PHONE-254	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6	L3_非動詞連接	when	The system shall when a Home page has both the Favorites and Recent Phone widgets, during an active call, replace the larger of the two widgets with the Current Call content.
SWE1-HMI-198-02	SYS-HMI-RA-PHONE-254	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6	L3_非動詞連接	if	The system shall if both Phone widgets are the same size, replace the Favorites widget with the Current Call content.
SWE1-HMI-199-01	SYS-HMI-RA-PHONE-255	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	L3_非動詞連接	when	The system shall when a Home page has an active call in a widget, if the user initiates a call in any other Phone widget or via device then the widget with the active call will handle the new call.
SWE1-HMI-199-02	SYS-HMI-RA-PHONE-255	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	L3_非動詞連接	there	The system shall there will not be two instances of active calls present at the same time.
SWE1-HMI-199-03	SYS-HMI-RA-PHONE-255	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	L3_非動詞連接	if	The system shall if user makes VR call from Home screen when there is a widget(s) then the Current Call widget will populate with phone call info and follow Current Call flow.
SWE1-HMI-199-04	SYS-HMI-RA-PHONE-255	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	L3_非動詞連接	if	The system shall if no widget is on Home screen then a VR command will open the Current Call screen.
SWE1-HMI-199-05	SYS-HMI-RA-PHONE-255	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	L3_非動詞連接	if	The system shall if user receives a call it will be answered in the phone widget of Home screen (the larger of the two widgets on Home screen a call
SWE1-HMI-200	SYS-HMI-RA-PHONE-256	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7	L3_非動詞連接	if	The system shall if a second incoming call is accepted, the Current Call screen will show the Two Current Calls screen in place of the Recent and Favorites screens.
SWE1-HMI-201-01	SYS-HMI-RA-PHONE-257	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7.1	L1_標籤殘留	pW3.1.)	The system shall pW3.1.) While there are two calls (one on hold and one active) the 50% widget will show the Contact Photo (if available), call Contact name or phone number if Contact name not available), and call timer for the active call.
SWE1-HMI-201-02	SYS-HMI-RA-PHONE-257	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7.1	L3_非動詞連接	the	The system shall the screen will display the following buttons: End Call, Mute, Hold (if available), Transfer, Join, and Swap.
SWE1-HMI-201-03	SYS-HMI-RA-PHONE-257	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7.1	L3_非動詞連接	for	"The system shall for R1 Low 7"" during two call scenario, the Two Connected Calls widget displays the Contact photo as background (if available) on active call and displays the following buttons: End Call, Mute, Join, and Swap."
SWE1-HMI-202	SYS-HMI-RA-PHONE-258	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7.2	L1_標籤殘留	pW3.2.)	The system shall pW3.2.) While there are two calls (one on hold and one active), on the 25% widget, show the contact name (or phone number) of both calls, caller timer of the active call, End Call button for the active call and a Swap button.
SWE1-HMI-203	SYS-HMI-RA-PHONE-259	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.8	L3_非動詞連接	if	The system shall if making a call from a Phone widget, the widget will temporarily be replaced by the Outgoing Call and then Current Call screens for the duration of the call and return to previous widget after the call has ended.
SWE1-HMI-204	SYS-HMI-RA-PHONE-260	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.9	L3_非動詞連接	if	The system shall if making a call via VR on the Home screen, the new call will transition to the Current Call screen.
SWE1-HMI-205	SYS-HMI-RA-PHONE-261	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.9.1	L1_標籤殘留	pW5.1.)	The system shall pW5.1.) During an active CarPlay or Android Auto session, the phone widgets will be populated by data from the Android or CarPlay device and function with same behaviors as native phone widgets.
SWE1-HMI-206	SYS-HMI-RA-PHONE-262	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.10	L1_標籤殘留	hOM1.1)	"The system shall hOM1.1) For 10.1 Portrait, 50% widgets should use the 50% layout of 8.4/10.1 landscape screen size, and 25% widget will contain content of the 7"" 50% widget."
SWE1-HMI-207-01	SYS-HMI-RA-PHONE-264	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.1	L3_非動詞連接	pressing	The system shall pressing the ‘Make a Call’ button in Shortcuts will display the Contact Selection screen.
SWE1-HMI-207-02	SYS-HMI-RA-PHONE-264	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.1	L3_非動詞連接	users	The system shall users can press device name or arrow to show the Favorites Contact Info screen where user can select the phone number to assign as the Make a Call shortcut.
SWE1-HMI-207-03	SYS-HMI-RA-PHONE-264	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.1	L3_非動詞連接	after	The system shall after selecting the phone number, the user is taken back to the Shortcuts screen with the newly added shortcut displayed.
SWE1-HMI-207-04	SYS-HMI-RA-PHONE-264	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.1	L4_非字母開頭	(image:	The system shall (image: image31.png)
SWE1-HMI-208-02	SYS-HMI-RA-PHONE-265	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.2	L3_非動詞連接	if	The system shall if this shortcut was created from a phone that is not currently connected then that shortcut button on Shortcut screen will be grayed out because calling is not possible.
SWE1-HMI-209-01	SYS-HMI-RA-PHONE-266	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.3	L3_非動詞連接	if	The system shall if the Make a Call shortcut is linked to the connected phone with active phonebook (highlighted Connected Phone tab) t hen pressing the Make a Call shortcut will initiate a call to that number on that device.
SWE1-HMI-209-02	SYS-HMI-RA-PHONE-266	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.3	L3_非動詞連接	if	"The system shall if the shortcut is linked to a connected phone which is not currently the active phonebook (not highlighted Connected Phone tab), a pop up will display that reads ”Do you want to switch active phones and call <Contact name> on <Phone name>?""."
SWE1-HMI-209-03	SYS-HMI-RA-PHONE-266	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.3	L3_非動詞連接	this	The system shall this pop up has ‘OKOK’ and ‘Cancel’ buttons with an [X] to close and no timeout.
SWE1-HMI-209-04	SYS-HMI-RA-PHONE-266	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.3	L3_非動詞連接	pressing	The system shall pressing OK will place the call on that device and temporarily switch active phonebooks to the other phone for the duration of the call.
SWE1-HMI-210-01	SYS-HMI-RA-PHONE-267	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.4	L3_非動詞連接	if	"The system shall if contact name exceeds space allowed, truncate the last letters with ""..."" after last available letter ."
SWE1-HMI-211-01	SYS-HMI-RA-PHONE-268	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.5	L3_非動詞連接	if	"The system shall if no phones are connected, gray out any Make a Call buttons and display a popup that reads “No Phone is Connected""."
SWE1-HMI-211-02	SYS-HMI-RA-PHONE-268	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_26.5	L3_非動詞連接	this	The system shall this popup has an OK and [X] to dismiss and 3 second timeout.
SWE1-HMI-212-01	SYS-HMI-RA-PHONE-270	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_27.1	L3_非動詞連接	wireless	The system shall wireless charger empty icon (black) is always shown on widget and inside phone screen.
SWE1-HMI-212-02	SYS-HMI-RA-PHONE-270	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_27.1	L3_非動詞連接	if	The system shall if there is no phone on wireless charger pad, no colored icon is shown.
SWE1-HMI-213-01	SYS-HMI-RA-PHONE-271	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_27.2	L3_非動詞連接	if	The system shall if there is a phone on wireless charger pad, the icon on widget and inside the phone screens becomes: • Blue if phone is charging • Green if phone is fully charged • Blinking Red for system fail or foreign object - The blink has a timeout (refer to VF to know the tval), after this timeout the icon becomes solid until the fail is solved.
