# source_sha256	2d12fa11a4fc21163148e179b2a64138d6c8412c82f6d9e6a17fbb18e0fbf9eb	 sheet	Analysis Report
STLA 報告_SWRA\nSTLA Report_SWRA																													
SWE1-HMI-196-01	SYS-HMI-RA-PHONE-252	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5.1	The system shall pW2.1.) While on a single call, the 50% widget will show the status of the connected phone, the Contact Photo (if available), call Contact name or phone number (if Contact name not available, call timer, and the following buttons with the applicable available/grey state: End Call, Mute, Hold, Transfer, and if there are two calls show Join and Swap.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5.1\n\nExpected Result:\n- The system shall pW2.1.) While on a single call, the 50% widget will show the status of the connected phone, the Contact Photo (if available), call Contact name or phone number (if Contact name not available, call timer, and the following buttons with the applicable available/grey state: End Call, Mute, Hold, Transfer, and if there are two calls show Join and Swap.	Manual UI Testing										
SWE1-HMI-196-02	SYS-HMI-RA-PHONE-252	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5.1	The system shall for R1 Low 7", the Connected Call widget displays the Contact photo as background (if available) and displays the following buttons: End Call, Mute, Hold (if available), and Transfer.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5.1\n\nExpected Result:\n- The system shall for R1 Low 7", the Connected Call widget displays the Contact photo as background (if available) and displays the following buttons: End Call, Mute, Hold (if available), and Transfer.	Manual UI Testing										
SWE1-HMI-197	SYS-HMI-RA-PHONE-253	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5.2	The system shall pW2.2.) While on a single call, the 25% widget screen will show the Contact Photo (if available), call Contact name of phone number (if Contact name not available), call timer, Hold, Mute, and an End Call button.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.5.2\n\nExpected Result:\n- The system shall pW2.2.) While on a single call, the 25% widget screen will show the Contact Photo (if available), call Contact name of phone number (if Contact name not available), call timer, Hold, Mute, and an End Call button.	Manual UI Testing										
SWE1-HMI-198	SYS-HMI-RA-PHONE-254	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6	PW4). When a Home page has both the Favorites and Recent Phone widgets, during an active call, replace the larger of the two widgets with the Current Call content. If both Phone widgets are the same size, replace the Favorites widget with the Current Call content.	1.00.00	Heading	Customizable themes and layout	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-198-01\nSWE1-HMI-198-02	Manual UI Testing										
SWE1-HMI-198-01	SYS-HMI-RA-PHONE-254	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6	The system shall when a Home page has both the Favorites and Recent Phone widgets, during an active call, replace the larger of the two widgets with the Current Call content.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6\n\nExpected Result:\n- The system shall when a Home page has both the Favorites and Recent Phone widgets, during an active call, replace the larger of the two widgets with the Current Call content.	Manual UI Testing										
SWE1-HMI-198-02	SYS-HMI-RA-PHONE-254	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6	The system shall if both Phone widgets are the same size, replace the Favorites widget with the Current Call content.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6\n\nExpected Result:\n- The system shall if both Phone widgets are the same size, replace the Favorites widget with the Current Call content.	Manual UI Testing										
SWE1-HMI-199	SYS-HMI-RA-PHONE-255	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	PW4 .1 ). When a Home page has an active call in a widget, if the user initiates a call in any other Phone widget or via device then the widget with the active call will handle the new call. There will not be two instances of active calls present at the same time. If user makes VR call from Home screen when there is a widget(s) then the Current Call widget will populate with phone call info and follow Current Call flow. If no widget is on Home screen then a VR command will open the Current Call screen. If user receives a call it will be answered in the phone widget of Home screen (the larger of the two widgets on Home screen a call	1.00.00	Heading	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面									High	Please refer to the following IDs:\nSWE1-HMI-199-01\nSWE1-HMI-199-02\nSWE1-HMI-199-03\nSWE1-HMI-199-04\nSWE1-HMI-199-05	Manual UI Testing										
SWE1-HMI-199-01	SYS-HMI-RA-PHONE-255	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	The system shall when a Home page has an active call in a widget, if the user initiates a call in any other Phone widget or via device then the widget with the active call will handle the new call.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1\n\nExpected Result:\n- The system shall when a Home page has an active call in a widget, if the user initiates a call in any other Phone widget or via device then the widget with the active call will handle the new call.	Manual UI Testing										
SWE1-HMI-199-02	SYS-HMI-RA-PHONE-255	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	The system shall there will not be two instances of active calls present at the same time.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1\n\nExpected Result:\n- The system shall there will not be two instances of active calls present at the same time.	Manual UI Testing										
SWE1-HMI-199-03	SYS-HMI-RA-PHONE-255	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	The system shall if user makes VR call from Home screen when there is a widget(s) then the Current Call widget will populate with phone call info and follow Current Call flow.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1\n\nExpected Result:\n- The system shall if user makes VR call from Home screen when there is a widget(s) then the Current Call widget will populate with phone call info and follow Current Call flow.	Manual UI Testing										
SWE1-HMI-199-04	SYS-HMI-RA-PHONE-255	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	The system shall if no widget is on Home screen then a VR command will open the Current Call screen.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1\n\nExpected Result:\n- The system shall if no widget is on Home screen then a VR command will open the Current Call screen.	Manual UI Testing										
SWE1-HMI-199-05	SYS-HMI-RA-PHONE-255	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1	The system shall if user receives a call it will be answered in the phone widget of Home screen (the larger of the two widgets on Home screen a call	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.6.1\n\nExpected Result:\n- The system shall if user receives a call it will be answered in the phone widget of Home screen (the larger of the two widgets on Home screen a call	Manual UI Testing										
SWE1-HMI-200	SYS-HMI-RA-PHONE-256	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7	The system shall if a second incoming call is accepted, the Current Call screen will show the Two Current Calls screen in place of the Recent and Favorites screens.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7\n\nExpected Result:\n- The system shall if a second incoming call is accepted, the Current Call screen will show the Two Current Calls screen in place of the Recent and Favorites screens.	Manual UI Testing										
SWE1-HMI-201	SYS-HMI-RA-PHONE-257	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7.1	PW3.1.) While there are two calls (one on hold and one active) the 50% widget will show the Contact Photo (if available), call Contact name or phone number if Contact name not available), and call timer for the active call. The screen will display the following buttons: End Call, Mute, Hold (if available), Transfer, Join, and Swap. For R1 Low 7" during two call scenario, the Two Connected Calls widget displays the Contact photo as background (if available) on active call and displays the following buttons: End Call, Mute, Join, and Swap.	1.00.00	Heading	Customizable themes and layout	HMI 人機介面									High	Please refer to the following IDs:\nSWE1-HMI-201-01\nSWE1-HMI-201-02\nSWE1-HMI-201-03	Manual UI Testing										
SWE1-HMI-201-01	SYS-HMI-RA-PHONE-257	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7.1	The system shall pW3.1.) While there are two calls (one on hold and one active) the 50% widget will show the Contact Photo (if available), call Contact name or phone number if Contact name not available), and call timer for the active call.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7.1\n\nExpected Result:\n- The system shall pW3.1.) While there are two calls (one on hold and one active) the 50% widget will show the Contact Photo (if available), call Contact name or phone number if Contact name not available), and call timer for the active call.	Manual UI Testing										
SWE1-HMI-201-02	SYS-HMI-RA-PHONE-257	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7.1	The system shall the screen will display the following buttons: End Call, Mute, Hold (if available), Transfer, Join, and Swap.	1.00.00	Functional Requirement	Customizable themes and layout	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_25.7.1\n\nExpected Result:\n- The system shall the screen will display the following buttons: End Call, Mute, Hold (if available), Transfer, Join, and Swap.	Manual UI Testing										
