sheet	cell	tc_id	item	before	after
Test Case Specification 測試用例規範	N434	NR1L-ComfortHMI-230	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、16.11、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.11"
Test Case Specification 測試用例規範	T434	NR1L-ComfortHMI-230	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U434	NR1L-ComfortHMI-230	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W434	NR1L-ComfortHMI-230	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X434	NR1L-ComfortHMI-230	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y434	NR1L-ComfortHMI-230	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N435	NR1L-ComfortHMI-231	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T435	NR1L-ComfortHMI-231	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U435	NR1L-ComfortHMI-231	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W435	NR1L-ComfortHMI-231	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X435	NR1L-ComfortHMI-231	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y435	NR1L-ComfortHMI-231	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N436	NR1L-ComfortHMI-232	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T436	NR1L-ComfortHMI-232	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U436	NR1L-ComfortHMI-232	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W436	NR1L-ComfortHMI-232	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X436	NR1L-ComfortHMI-232	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y436	NR1L-ComfortHMI-232	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	I437	NR1L-ComfortHMI-427	M7	"Changing temperature, recirculation, mode distribution, or pressing again MAX A/C brakes MAX A/C, (turns MAX A/C off) and the system goes back to the previous manual mode except for the element changed (temperature, or mode, or recirculation) and keeps the A/C on.

(change RECIRC and read the ""MAX A/C"" button -> The ""MAX A/C"" button is no longer highlighted)"	"Changing temperature, recirculation, mode distribution, or pressing again MAX A/C brakes MAX A/C, (turns MAX A/C off) and the system goes back to the previous manual mode except for the element changed (temperature, or mode, or recirculation) and keeps the A/C on.

(change ""RECIRC"" and read the ""MAX A/C"" button -> The ""MAX A/C"" button is no longer highlighted)"
Test Case Specification 測試用例規範	L437	NR1L-ComfortHMI-427	M7	"1. Press ""MAX A/C"" on the climate screen
2. Change RECIRC and read the ""MAX A/C"" button"	"1. Press ""MAX A/C"" on the climate screen
2. Change ""RECIRC"" and read the ""MAX A/C"" button"
Test Case Specification 測試用例規範	N437	NR1L-ComfortHMI-427	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T437	NR1L-ComfortHMI-427	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U437	NR1L-ComfortHMI-427	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W437	NR1L-ComfortHMI-427	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X437	NR1L-ComfortHMI-427	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y437	NR1L-ComfortHMI-427	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N438	NR1L-ComfortHMI-428	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T438	NR1L-ComfortHMI-428	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U438	NR1L-ComfortHMI-428	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W438	NR1L-ComfortHMI-428	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X438	NR1L-ComfortHMI-428	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y438	NR1L-ComfortHMI-428	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N439	NR1L-ComfortHMI-429	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T439	NR1L-ComfortHMI-429	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U439	NR1L-ComfortHMI-429	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W439	NR1L-ComfortHMI-429	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X439	NR1L-ComfortHMI-429	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y439	NR1L-ComfortHMI-429	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	L440	NR1L-ComfortHMI-233	M9-compound	"1. Set a known airflow mode and temperature, then press ""MAX A/C""
2. Change the temperature and read the airflow mode and the ""A/C"" button"	"1. Set a known airflow mode and temperature
2. Press ""MAX A/C""
3. Change the temperature and read the airflow mode and the ""A/C"" button"
Test Case Specification 測試用例規範	M440	NR1L-ComfortHMI-233	M9-compound	"1. The ""MAX A/C"" button is highlighted
2. The airflow mode is the one set in step 1, the temperature is the one just changed to, and ""A/C"" is highlighted"	"1. The climate screen shows the airflow mode and temperature set
2. The ""MAX A/C"" button is highlighted
3. The airflow mode is the one set in step 1, the temperature is the one just changed to, and ""A/C"" is highlighted"
Test Case Specification 測試用例規範	N440	NR1L-ComfortHMI-233	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T440	NR1L-ComfortHMI-233	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U440	NR1L-ComfortHMI-233	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W440	NR1L-ComfortHMI-233	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X440	NR1L-ComfortHMI-233	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y440	NR1L-ComfortHMI-233	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	L441	NR1L-ComfortHMI-234	M9-compound	"1. Set a known airflow mode, then press ""MAX A/C""
2. Press ""A/C"" and read the ""MAX A/C"" button, the airflow mode and the ""A/C"" button"	"1. Set a known airflow mode
2. Press ""MAX A/C""
3. Press ""A/C"" and read the ""MAX A/C"" button, the airflow mode and the ""A/C"" button"
Test Case Specification 測試用例規範	M441	NR1L-ComfortHMI-234	M9-compound	"1. The ""MAX A/C"" button is highlighted
2. ""MAX A/C"" is no longer highlighted, the airflow mode is the one set in step 1, and ""A/C"" is not highlighted"	"1. The selected airflow mode is active
2. The ""MAX A/C"" button is highlighted
3. ""MAX A/C"" is no longer highlighted, the airflow mode is the one set in step 1, and ""A/C"" is not highlighted"
Test Case Specification 測試用例規範	N441	NR1L-ComfortHMI-234	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T441	NR1L-ComfortHMI-234	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U441	NR1L-ComfortHMI-234	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W441	NR1L-ComfortHMI-234	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X441	NR1L-ComfortHMI-234	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y441	NR1L-ComfortHMI-234	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N442	NR1L-ComfortHMI-235	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T442	NR1L-ComfortHMI-235	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U442	NR1L-ComfortHMI-235	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W442	NR1L-ComfortHMI-235	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X442	NR1L-ComfortHMI-235	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y442	NR1L-ComfortHMI-235	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N443	NR1L-ComfortHMI-236	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、3.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T443	NR1L-ComfortHMI-236	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U443	NR1L-ComfortHMI-236	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W443	NR1L-ComfortHMI-236	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X443	NR1L-ComfortHMI-236	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y443	NR1L-ComfortHMI-236	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N444	NR1L-ComfortHMI-091	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T444	NR1L-ComfortHMI-091	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U444	NR1L-ComfortHMI-091	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	V444	NR1L-ComfortHMI-091	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W444	NR1L-ComfortHMI-091	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X444	NR1L-ComfortHMI-091	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y444	NR1L-ComfortHMI-091	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Z444	NR1L-ComfortHMI-091	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N445	NR1L-ComfortHMI-092	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T445	NR1L-ComfortHMI-092	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U445	NR1L-ComfortHMI-092	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	V445	NR1L-ComfortHMI-092	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W445	NR1L-ComfortHMI-092	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X445	NR1L-ComfortHMI-092	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y445	NR1L-ComfortHMI-092	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Z445	NR1L-ComfortHMI-092	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N446	NR1L-ComfortHMI-093	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T446	NR1L-ComfortHMI-093	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U446	NR1L-ComfortHMI-093	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	V446	NR1L-ComfortHMI-093	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W446	NR1L-ComfortHMI-093	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X446	NR1L-ComfortHMI-093	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y446	NR1L-ComfortHMI-093	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Z446	NR1L-ComfortHMI-093	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N447	NR1L-ComfortHMI-264	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.15、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.15
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T447	NR1L-ComfortHMI-264	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U447	NR1L-ComfortHMI-264	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W447	NR1L-ComfortHMI-264	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X447	NR1L-ComfortHMI-264	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y447	NR1L-ComfortHMI-264	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	L448	NR1L-ComfortHMI-265	M7	"1. Turn the exterior rear-view mirror defrost on
2. Turn AUTO on and read the exterior rear-view mirror defrost state
3. Turn the climate system off and read the exterior rear-view mirror defrost state"	"1. Turn the exterior rear-view mirror defrost on
2. Turn ""AUTO"" on and read the exterior rear-view mirror defrost state
3. Turn the climate system off and read the exterior rear-view mirror defrost state"
