cell	tc_id	item	before	after
N443	NR1L-ComfortHMI-236	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13、16.2、3.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_3.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T443	NR1L-ComfortHMI-236	R-C48(amend)	1	0
U443	NR1L-ComfortHMI-236	R-C48(amend)	1	0
W443	NR1L-ComfortHMI-236	R-C48(amend)	1	0
X443	NR1L-ComfortHMI-236	R-C48(amend)	1	0
N444	NR1L-ComfortHMI-091	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T444	NR1L-ComfortHMI-091	R-C48(amend)	1	0
U444	NR1L-ComfortHMI-091	R-C48(amend)	1	0
W444	NR1L-ComfortHMI-091	R-C48(amend)	1	0
X444	NR1L-ComfortHMI-091	R-C48(amend)	1	0
N445	NR1L-ComfortHMI-092	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T445	NR1L-ComfortHMI-092	R-C48(amend)	1	0
U445	NR1L-ComfortHMI-092	R-C48(amend)	1	0
W445	NR1L-ComfortHMI-092	R-C48(amend)	1	0
X445	NR1L-ComfortHMI-092	R-C48(amend)	1	0
N446	NR1L-ComfortHMI-093	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T446	NR1L-ComfortHMI-093	R-C48(amend)	1	0
U446	NR1L-ComfortHMI-093	R-C48(amend)	1	0
W446	NR1L-ComfortHMI-093	R-C48(amend)	1	0
X446	NR1L-ComfortHMI-093	R-C48(amend)	1	0
N447	NR1L-ComfortHMI-264	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.15、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.15
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T447	NR1L-ComfortHMI-264	R-C48(amend)	1	0
U447	NR1L-ComfortHMI-264	R-C48(amend)	1	0
W447	NR1L-ComfortHMI-264	R-C48(amend)	1	0
X447	NR1L-ComfortHMI-264	R-C48(amend)	1	0
L448	NR1L-ComfortHMI-265	M7	"1. Turn the exterior rear-view mirror defrost on
2. Turn AUTO on and read the exterior rear-view mirror defrost state
3. Turn the climate system off and read the exterior rear-view mirror defrost state"	"1. Turn the exterior rear-view mirror defrost on
2. Turn ""AUTO"" on and read the exterior rear-view mirror defrost state
3. Turn the climate system off and read the exterior rear-view mirror defrost state"
N448	NR1L-ComfortHMI-265	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.15、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.15
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T448	NR1L-ComfortHMI-265	R-C48(amend)	1	0
U448	NR1L-ComfortHMI-265	R-C48(amend)	1	0
W448	NR1L-ComfortHMI-265	R-C48(amend)	1	0
X448	NR1L-ComfortHMI-265	R-C48(amend)	1	0
N449	NR1L-ComfortHMI-094	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T449	NR1L-ComfortHMI-094	R-C48(amend)	1	0
U449	NR1L-ComfortHMI-094	R-C48(amend)	1	0
W449	NR1L-ComfortHMI-094	R-C48(amend)	1	0
X449	NR1L-ComfortHMI-094	R-C48(amend)	1	0
N450	NR1L-ComfortHMI-462	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T450	NR1L-ComfortHMI-462	R-C48(amend)	1	0
U450	NR1L-ComfortHMI-462	R-C48(amend)	1	0
W450	NR1L-ComfortHMI-462	R-C48(amend)	1	0
X450	NR1L-ComfortHMI-462	R-C48(amend)	1	0
AH450	NR1L-ComfortHMI-462	R-C61		The clause makes the seat off icon depend on the system configuration and refers the reader to the Climate section, but no cited section gives the configuration-to-icon mapping, so the icon expected on this vehicle cannot be determined from the specification alone
N451	NR1L-ComfortHMI-095	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T451	NR1L-ComfortHMI-095	R-C48(amend)	1	0
U451	NR1L-ComfortHMI-095	R-C48(amend)	1	0
W451	NR1L-ComfortHMI-095	R-C48(amend)	1	0
X451	NR1L-ComfortHMI-095	R-C48(amend)	1	0
N452	NR1L-ComfortHMI-096	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T452	NR1L-ComfortHMI-096	R-C48(amend)	1	0
U452	NR1L-ComfortHMI-096	R-C48(amend)	1	0
W452	NR1L-ComfortHMI-096	R-C48(amend)	1	0
X452	NR1L-ComfortHMI-096	R-C48(amend)	1	0
L453	NR1L-ComfortHMI-097	M9-compound	"1. Turn one seat control on and another seat control off, then leave the controls screen
2. Enter the controls screen"	"1. Turn one seat control on and another seat control off
2. Leave the controls screen
3. Enter the controls screen"
M453	NR1L-ComfortHMI-097	M9-compound	"1. The controls screen is no longer displayed
2. The controls screen shows one seat control active and the other inactive"	"1. The controls screen shows one seat control active and the other inactive
2. The controls screen is no longer displayed
3. The controls screen shows one seat control active and the other inactive"
N453	NR1L-ComfortHMI-097	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.16
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T453	NR1L-ComfortHMI-097	R-C48(amend)	1	0
U453	NR1L-ComfortHMI-097	R-C48(amend)	1	0
W453	NR1L-ComfortHMI-097	R-C48(amend)	1	0
X453	NR1L-ComfortHMI-097	R-C48(amend)	1	0
N454	NR1L-ComfortHMI-114	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.17、16.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.17
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T454	NR1L-ComfortHMI-114	R-C48(amend)	1	0
U454	NR1L-ComfortHMI-114	R-C48(amend)	1	0
W454	NR1L-ComfortHMI-114	R-C48(amend)	1	0
X454	NR1L-ComfortHMI-114	R-C48(amend)	1	0
N455	NR1L-ComfortHMI-115	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1、17.3、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3"
T455	NR1L-ComfortHMI-115	R-C48(amend)	1	0
U455	NR1L-ComfortHMI-115	R-C48(amend)	1	0
W455	NR1L-ComfortHMI-115	R-C48(amend)	1	0
X455	NR1L-ComfortHMI-115	R-C48(amend)	1	0
N456	NR1L-ComfortHMI-116	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T456	NR1L-ComfortHMI-116	R-C48(amend)	1	0
U456	NR1L-ComfortHMI-116	R-C48(amend)	1	0
W456	NR1L-ComfortHMI-116	R-C48(amend)	1	0
X456	NR1L-ComfortHMI-116	R-C48(amend)	1	0
N457	NR1L-ComfortHMI-117	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1、17.3、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3"
T457	NR1L-ComfortHMI-117	R-C48(amend)	1	0
U457	NR1L-ComfortHMI-117	R-C48(amend)	1	0
W457	NR1L-ComfortHMI-117	R-C48(amend)	1	0
X457	NR1L-ComfortHMI-117	R-C48(amend)	1	0
L458	NR1L-ComfortHMI-118	M9-compound	"1. Move the Comfort widget to its second screen and leave the home screen
2. Open the home screen"	"1. Move the Comfort widget to its second screen
2. Leave the home screen
3. Open the home screen"
M458	NR1L-ComfortHMI-118	M9-compound	"1. The home screen is no longer displayed
2. The Comfort widget shows the Climate screen"	"1. The Comfort widget shows its second screen
2. The home screen is no longer displayed
3. The Comfort widget shows the Climate screen"
N458	NR1L-ComfortHMI-118	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2、17.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1"
T458	NR1L-ComfortHMI-118	R-C48(amend)	1	0
U458	NR1L-ComfortHMI-118	R-C48(amend)	1	0
W458	NR1L-ComfortHMI-118	R-C48(amend)	1	0
X458	NR1L-ComfortHMI-118	R-C48(amend)	1	0
N459	NR1L-ComfortHMI-119	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2、2.13、2.11、17.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.11
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1"
T459	NR1L-ComfortHMI-119	R-C48(amend)	1	0
U459	NR1L-ComfortHMI-119	R-C48(amend)	1	0
W459	NR1L-ComfortHMI-119	R-C48(amend)	1	0
X459	NR1L-ComfortHMI-119	R-C48(amend)	1	0
N460	NR1L-ComfortHMI-120	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2、17.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1"
T460	NR1L-ComfortHMI-120	R-C48(amend)	1	0
U460	NR1L-ComfortHMI-120	R-C48(amend)	1	0
W460	NR1L-ComfortHMI-120	R-C48(amend)	1	0
X460	NR1L-ComfortHMI-120	R-C48(amend)	1	0
N461	NR1L-ComfortHMI-121	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2、17.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1"
T461	NR1L-ComfortHMI-121	R-C48(amend)	1	0
U461	NR1L-ComfortHMI-121	R-C48(amend)	1	0
W461	NR1L-ComfortHMI-121	R-C48(amend)	1	0
X461	NR1L-ComfortHMI-121	R-C48(amend)	1	0
N462	NR1L-ComfortHMI-122	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2、2.11、17.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.11
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1"
T462	NR1L-ComfortHMI-122	R-C48(amend)	1	0
U462	NR1L-ComfortHMI-122	R-C48(amend)	1	0
W462	NR1L-ComfortHMI-122	R-C48(amend)	1	0
X462	NR1L-ComfortHMI-122	R-C48(amend)	1	0
N463	NR1L-ComfortHMI-123	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2、2.13、17.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.13
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1"
T463	NR1L-ComfortHMI-123	R-C48(amend)	1	0
U463	NR1L-ComfortHMI-123	R-C48(amend)	1	0
W463	NR1L-ComfortHMI-123	R-C48(amend)	1	0
X463	NR1L-ComfortHMI-123	R-C48(amend)	1	0
N464	NR1L-ComfortHMI-124	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2、17.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1"
T464	NR1L-ComfortHMI-124	R-C48(amend)	1	0
U464	NR1L-ComfortHMI-124	R-C48(amend)	1	0
W464	NR1L-ComfortHMI-124	R-C48(amend)	1	0
X464	NR1L-ComfortHMI-124	R-C48(amend)	1	0
N465	NR1L-ComfortHMI-361	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2、17.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1"
T465	NR1L-ComfortHMI-361	R-C48(amend)	1	0
U465	NR1L-ComfortHMI-361	R-C48(amend)	1	0
W465	NR1L-ComfortHMI-361	R-C48(amend)	1	0
X465	NR1L-ComfortHMI-361	R-C48(amend)	1	0
N466	NR1L-ComfortHMI-125	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3、17.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1"
T466	NR1L-ComfortHMI-125	R-C48(amend)	1	0
U466	NR1L-ComfortHMI-125	R-C48(amend)	1	0
W466	NR1L-ComfortHMI-125	R-C48(amend)	1	0
X466	NR1L-ComfortHMI-125	R-C48(amend)	1	0
N467	NR1L-ComfortHMI-362	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3、17.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1"
T467	NR1L-ComfortHMI-362	R-C48(amend)	1	0
U467	NR1L-ComfortHMI-362	R-C48(amend)	1	0
W467	NR1L-ComfortHMI-362	R-C48(amend)	1	0
X467	NR1L-ComfortHMI-362	R-C48(amend)	1	0
N468	NR1L-ComfortHMI-126	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3、17.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1"
T468	NR1L-ComfortHMI-126	R-C48(amend)	1	0
U468	NR1L-ComfortHMI-126	R-C48(amend)	1	0
W468	NR1L-ComfortHMI-126	R-C48(amend)	1	0
X468	NR1L-ComfortHMI-126	R-C48(amend)	1	0
N469	NR1L-ComfortHMI-378	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.4、17.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1"
T469	NR1L-ComfortHMI-378	R-C48(amend)	1	0
U469	NR1L-ComfortHMI-378	R-C48(amend)	1	0
W469	NR1L-ComfortHMI-378	R-C48(amend)	1	0
X469	NR1L-ComfortHMI-378	R-C48(amend)	1	0
N470	NR1L-ComfortHMI-379	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.4、17.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.1"
