req_id	outline	test_set	tc_count	q1	q1_why	q2	q2_why	q3	q3_why	q4	q4_why	q5	q5_why	q6	q6_why	q7	q7_why
119-08	16.13	ICS Climate Modes	4	有	列舉句 `supports`；本 leaf 之 ER 自帶反向側 `no longer`	有	限值 `highest`；TC 之 ER 觸及端點 `no longer`	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	有	條文明文 `goes back to the previous`；TC 有對應步驟	有	條文 `automatically turns`；TC 之 ER 覆蓋該交互 `no longer`	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	有	本 leaf 已拆為 4 條
119-09	16.13	ICS Climate Modes	1	有	列舉句 `supports`；同節他條之 ER 為反向側 `is not`	有	限值 `highest`；TC 之 ER 觸及端點 `off`	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	有	條文明文 `goes back to the previous`；TC 有對應步驟	有	條文 `automatically turns`；TC 之 ER 覆蓋該交互 `no longer`	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
119-10	16.13	ICS Climate Modes	1	有	列舉句 `supports`；本 leaf 之 ER 自帶反向側 `no longer`	有	限值 `highest`；TC 之 ER 觸及端點 `no longer`	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	有	條文明文 `goes back to the previous`；TC 有對應步驟	有	條文 `automatically turns`；TC 之 ER 覆蓋該交互 `no longer`	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
119-11	16.13	ICS Climate Modes	1	有	列舉句 `supports`；本 leaf 之 ER 自帶反向側 `no longer`	有	限值 `highest`；TC 之 ER 觸及端點 `no longer`	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	有	條文明文 `goes back to the previous`；TC 有對應步驟	有	條文 `automatically turns`；TC 之 ER 覆蓋該交互 `no longer`	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
119-12	16.13	ICS Climate Modes	1	有	列舉句 `supports`；本 leaf 之 ER 自帶反向側 `no longer`	有	限值 `highest`；TC 之 ER 觸及端點 `no longer`	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	有	條文明文 `goes back to the previous`；TC 有對應步驟	有	條文 `automatically turns`；TC 之 ER 覆蓋該交互 `no longer`	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
120-01	16.14	ICS Anatomy	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
120-02	16.14	ICS Anatomy	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
120-03	16.14	ICS Anatomy	1	無	列舉句 `available`；本 leaf 與同節皆無未支援／無效之反向 ER	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	有	條文 `not available`；TC 之 ER 覆蓋否定側 `No `	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
121-01	16.15	ICS Airflow and Defrost	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
121-02	16.15	ICS Airflow and Defrost	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	無	2 個觸發，其 ER 各自斷言後果：['auto exterior rear view mirror defrost state', 'climate system exterior rear view mirror defrost state'] —— 依 §5.7 不同 trigger 應各自成條
122-01	16.16	ICS Anatomy	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	有	條文 `gray`；TC 之 ER 覆蓋否定側 `gray`	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
122-02	16.16	ICS Anatomy	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	有	條文 `gray`；TC 之 ER 覆蓋否定側 `gray`	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
122-03	16.16	ICS Anatomy	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	有	條文 `gray`；TC 之 ER 覆蓋否定側 `gray`	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
122-04	16.16	ICS Anatomy	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	有	條文 `gray`；TC 之 ER 覆蓋否定側 `gray`	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
122-05	16.16	ICS Anatomy	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	無明文	本 leaf 有可設定之狀態，惟條文未述及 cold boot／power cycle 後之行為 → RD-1 候選	無明文	本 leaf 之狀態由使用者設定，惟條文未述及其於 reboot／ignition cycle 後是否保留 → RD-1 候選	不適用	條文未述及中斷、並行或與他功能之交互	有	條文 `gray`；TC 之 ER 覆蓋否定側 `no `	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
123	16.17	ICS Temperature and Fan	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	無	條文 `not displayed`；無 TC 覆蓋該否定側	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
124-01	17.1	Home Screen Widget	1	無	列舉句 `two screens`；本 leaf 與同節皆無未支援／無效之反向 ER	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
124-02	17.1	Home Screen Widget	1	無	列舉句 `two screens`；本 leaf 與同節皆無未支援／無效之反向 ER	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
124-03	17.1	Home Screen Widget	1	無	列舉句 `two screens`；本 leaf 與同節皆無未支援／無效之反向 ER	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
125-01	17.2	Home Screen Widget	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
125-02	17.2	Home Screen Widget	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
125-03	17.2	Home Screen Widget	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
125-04	17.2	Home Screen Widget	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
125-05	17.2	Home Screen Widget	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
125-06	17.2	Home Screen Widget	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
125-07	17.2	Home Screen Widget	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
125-08	17.2	Home Screen Widget	1	不適用	條文未列舉支援項／有效值／可選項	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	不適用	條文未述及無效操作、不可用狀態或被拒之輸入	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
126-01	17.3	Home Screen Widget	1	有	列舉句 `available`；同節他條之 ER 為反向側 `is not`	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	有	條文 `will not`；TC 之 ER 覆蓋否定側 `not `	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
126-02	17.3	Home Screen Widget	1	有	列舉句 `available`；同節他條之 ER 為反向側 `is not`	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	有	條文 `will not`；TC 之 ER 覆蓋否定側 `not `	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
126-03	17.3	Home Screen Widget	1	有	列舉句 `available`；本 leaf 之 ER 自帶反向側 `is not`	不適用	條文未給限值、範圍或計數	不適用	條文未述及電源／啟動，且本 leaf 非狀態型	不適用	條文未述及保留，且本 leaf 非狀態型	不適用	條文未述及中斷、並行或與他功能之交互	有	條文 `does not`；TC 之 ER 覆蓋否定側 `not `	不適用	單一觸發；其後果不論幾項，依 §5.7 同屬一條
